date,u925,v925,prRatio,wdCoh,ws925,wd925,month,year,winter
2073-10-01 12:00:00,-1.3754546567440042,-6.950927224540713,0.0,166.82196369958803,7.085708489178765,11.193130827065886,10,2073,2073-2074
2073-10-02 12:00:00,-3.4867870866775497,-11.877619881629947,0.19444444444444445,41.564002873277886,12.37883428438689,16.36009781572676,10,2073,2073-2074
2073-10-03 12:00:00,-2.518202400660513,-12.01550924396515,0.25,48.564321810231874,12.276555124402952,11.836692691769827,10,2073,2073-2074
2073-10-04 12:00:00,-5.24874242696762,-9.585999645996095,0.3333333333333333,33.148079419514545,10.92889227130029,28.70257939766509,10,2073,2073-2074
2073-10-05 12:00:00,-5.71188925857544,-5.3859247046470635,0.1111111111111111,19.287736192479514,7.850723777229527,46.68240567628234,10,2073,2073-2074
2073-10-06 12:00:00,-3.804809734916688,-2.8236879676342013,0.0,21.28281225092543,4.738121026048086,53.419543475687135,10,2073,2073-2074
2073-10-07 12:00:00,-1.2219635499835024,0.7633628963619449,0.0,156.97031393487777,1.4408045769744005,121.99309755104179,10,2073,2073-2074
2073-10-08 12:00:00,0.3652006834804999,0.8323587239742276,0.0,104.68028017298116,0.9089513653604514,203.68965383575699,10,2073,2073-2074
2073-10-09 12:00:00,-4.608060250377654,-7.446191991806031,0.08333333333333333,30.442875423251536,8.756711394693035,31.751206428005958,10,2073,2073-2074
2073-10-10 12:00:00,-4.943323237609862,-6.1604630997657805,0.1111111111111111,45.109240736503324,7.89859166149697,38.74450612684706,10,2073,2073-2074
2073-10-11 12:00:00,-0.6036313373237857,1.292133962941168,0.0,135.74689530142746,1.4261770470686133,154.95997136229056,10,2073,2073-2074
2073-10-12 12:00:00,2.9329090706586807,2.9885091950416554,0.0,176.1872611930256,4.187259584215013,224.4620277258393,10,2073,2073-2074
2073-10-13 12:00:00,5.0200473988533005,2.4903676344871535,0.08333333333333333,148.09729202374234,5.6038207360367025,243.6147037001204,10,2073,2073-2074
2073-10-14 12:00:00,-2.5683148896694177,-6.800309598350525,0.0,37.631227760508736,7.269143828946839,20.690355991643827,10,2073,2073-2074
2073-10-15 12:00:00,-3.4284382347583797,0.5425608680725067,0.0,113.98144475143322,3.471103718576664,98.99265695526611,10,2073,2073-2074
2073-10-16 12:00:00,-2.0058781476497676,4.121366224765776,0.0,110.6057476081759,4.5835801184073315,154.04770963128544,10,2073,2073-2074
2073-10-17 12:00:00,-2.3921508616209057,4.64888303260803,0.0,100.58080351462559,5.228240544927564,152.771251001186,10,2073,2073-2074
2073-10-18 12:00:00,-0.4796233278751405,6.028224877834319,0.027777777777777776,86.95067234717433,6.047274899852215,175.45096173131037,10,2073,2073-2074
